STATE,YEAR,MONTH,Coal,Geothermal,Hydroelectric Conventional,Natural Gas,Nuclear,Other,Other Biomass,Other Gases,Petroleum,Pumped Storage,Solar Thermal and Photovoltaic,Total,Wind,Wood and Wood Derived Fuels,Total_Generation_MWh,Renewable_Generation_MWh,Fossil_Generation_MWh,Nuclear_Generation_MWh,Renewable_Share_Pct,Fossil_Share_Pct,Nuclear_Share_Pct,Total_Consumption_MWh,Avg_Temp_F,Real_GDP_Millions,GDP_Growth_Rate_Annual,Has_RPS,RPS_Target_Pct,RPS_Implementation_Year,Years_Since_RPS,CO2_Intensity_Tons_per_MWh,date,High_Demand_Month,Temp_Extreme,Fossil_Intensity,CO2_Emissions_Tons_Proxy,CO2_Intensity_Proxy,CO2_Intensity_Combined,High_Fossil_Backup
NV,2023,5,61706.0,330255.0,125211.0,1841963.0,0.0,-878.0,4628.0,0.0,184.0,0.0,1035573.0,3421842.0,23201.0,0.0,3421843.0,1518868.0,1903853.0,0.0,44.38742513902596,55.638233548412366,0.0,27084778.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-05-01,0,0,55.638233548412366,907091.315,0.26508852539406397,0.321185,0
NV,2023,6,154415.0,303429.0,179895.0,1566771.0,0.0,-17.0,4484.0,0.0,351.0,0.0,1028084.0,3261397.0,23985.0,0.0,3261397.0,1539877.0,1721537.0,0.0,47.215257756108805,52.78526349291424,0.0,23913944.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-06-01,1,0,52.78526349291424,885427.345,0.271487140326676,0.321185,0
NV,2023,7,295846.0,273117.0,149864.0,2945365.0,0.0,-1768.0,4572.0,0.0,1455.0,0.0,1116676.0,4808351.0,23224.0,0.0,4808351.0,1567453.0,3242666.0,0.0,32.59855613702078,67.43821322528242,0.0,44009748.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-07-01,1,0,67.43821322528242,1671558.94,0.3476366305205256,0.321185,0
NV,2023,8,268027.0,296334.0,107279.0,2476080.0,0.0,-6743.0,4569.0,0.0,1026.0,0.0,972364.0,4137904.0,18968.0,0.0,4137904.0,1399514.0,2745133.0,0.0,33.821809302487445,66.34114759549763,0.0,36995364.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-08-01,1,0,66.34114759549763,1426559.195,0.3447540578515113,0.321185,0
NV,2023,9,149301.0,311787.0,89340.0,2108362.0,0.0,-2466.0,4234.0,0.0,656.0,0.0,864034.0,3545243.0,19994.0,0.0,3545242.0,1289389.0,2258319.0,0.0,36.369562359917886,63.699995656149845,0.0,31221082.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-09-01,0,0,63.699995656149845,1126473.965,0.31774247427961194,0.321185,0
NV,2023,10,190286.0,354709.0,118547.0,2206589.0,0.0,-3111.0,4544.0,0.0,884.0,0.0,862625.0,3751390.0,16316.0,0.0,3751389.0,1356741.0,2397759.0,0.0,36.16636397878226,63.91656530421132,0.0,32932644.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-10-01,0,0,63.91656530421132,1217108.345,0.32444205199727355,0.321185,0
NV,2023,11,216470.0,388741.0,83246.0,1705657.0,0.0,-17.0,4540.0,0.0,847.0,0.0,608919.0,3027982.0,19580.0,0.0,3027983.0,1105026.0,1922974.0,0.0,36.493798016699564,63.50676341313674,0.0,24890582.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-11-01,0,0,63.50676341313674,1018340.0400000002,0.3363096952657925,0.321185,0
NV,2023,12,200666.0,408611.0,61655.0,2154240.0,0.0,-1110.0,4875.0,0.0,665.0,0.0,495675.0,3341903.0,16627.0,0.0,3341904.0,987443.0,2355571.0,0.0,29.547317936122642,70.48589666250137,0.0,31532786.0,,136.52003124967484,3.4508919016493333,1,50.0,1997.0,26.0,0.321185,2023-12-01,1,0,70.48589666250137,1204630.0150000001,0.3604621841321594,0.321185,0
NV,2024,1,241855.0,406780.0,54892.0,2459830.0,0.0,-1561.0,4545.0,0.0,362.0,0.0,485298.0,3675478.0,23477.0,0.0,3675478.0,974992.0,2702047.0,0.0,26.526944250516532,73.51552641588387,0.0,35561550.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-01-01,1,0,73.51552641588387,1389276.5050000001,0.3779852593322556,0.3779852593322556,0
NV,2024,2,161547.0,378637.0,50927.0,1965755.0,0.0,-2944.0,4228.0,0.0,350.0,0.0,556285.0,3144860.0,30075.0,0.0,3144860.0,1020152.0,2127652.0,0.0,32.43870951330107,67.65490355691509,0.0,28445094.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-02-01,1,0,67.65490355691509,1074916.18,0.34180096411286987,0.34180096411286987,0
NV,2024,3,165161.0,394754.0,147673.0,1652273.0,0.0,-4313.0,4397.0,0.0,490.0,0.0,811214.0,3210543.0,38894.0,0.0,3210543.0,1396932.0,1817924.0,0.0,43.51077060796258,56.62356803817921,0.0,24148774.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-03-01,0,0,56.62356803817921,936460.5800000001,0.29168292715593597,0.29168292715593597,0
NV,2024,4,119927.0,342653.0,191338.0,1399086.0,0.0,-8248.0,4095.0,0.0,233.0,0.0,1147086.0,3223418.0,27248.0,0.0,3223418.0,1712420.0,1519246.0,0.0,53.124354334436305,47.13152312235025,0.0,21420936.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-04-01,0,0,47.13152312235025,770550.88,0.2390477685487889,0.2390477685487889,0
NV,2024,5,132046.0,293204.0,211878.0,1700403.0,0.0,-11766.0,4498.0,0.0,1052.0,0.0,1452421.0,3811594.0,27858.0,0.0,3811594.0,1989859.0,1833501.0,0.0,52.20542901473767,48.10326073553479,0.0,25609768.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-05-01,0,0,48.10326073553479,922035.035,0.2419027406906402,0.2419027406906402,0
NV,2024,6,208117.0,255794.0,188509.0,2256964.0,0.0,-15199.0,4182.0,0.0,676.0,0.0,1484535.0,4407544.0,23967.0,0.0,4407545.0,1956987.0,2465757.0,0.0,44.400839923358696,55.944000571746855,0.0,34157000.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-06-01,1,0,55.944000571746855,1259689.015,0.2858028709860024,0.2858028709860024,0
NV,2024,7,266180.0,253668.0,138990.0,3010018.0,0.0,-11720.0,4408.0,0.0,538.0,0.0,1472592.0,5148942.0,14268.0,0.0,5148942.0,1883926.0,3276736.0,0.0,36.588604027778906,63.639015549213795,0.0,45986184.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-07-01,1,0,63.639015549213795,1666921.8599999999,0.32374065584735656,0.32374065584735656,0
NV,2024,8,275267.0,270865.0,111403.0,2641508.0,0.0,-14283.0,4525.0,0.0,500.0,0.0,1344538.0,4665962.0,31639.0,0.0,4665962.0,1762970.0,2917275.0,0.0,37.78363390014749,62.52247660825356,0.0,39561534.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-08-01,1,0,62.52247660825356,1509341.3450000002,0.3234791335634538,0.3234791335634538,0
NV,2024,9,201528.0,291363.0,90485.0,2276859.0,0.0,-13460.0,4265.0,0.0,446.0,0.0,1231516.0,4102800.0,19798.0,0.0,4102800.0,1637427.0,2478833.0,0.0,39.90998830067271,60.41808033538072,0.0,33883680.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-09-01,0,0,60.41808033538072,1261149.5550000002,0.30738752924831825,0.30738752924831825,0
NV,2024,10,164892.0,288775.0,145510.0,2202821.0,0.0,-12922.0,4358.0,0.0,502.0,0.0,1059439.0,3878835.0,25460.0,0.0,3878835.0,1523542.0,2368215.0,0.0,39.278340017041195,61.05480124831296,0.0,32748552.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-10-01,0,0,61.05480124831296,1186672.765,0.30593535559001606,0.30593535559001606,0
NV,2024,11,178098.0,330794.0,142932.0,1624894.0,0.0,-11626.0,4285.0,0.0,223.0,0.0,747845.0,3049704.0,32260.0,0.0,3049705.0,1258116.0,1803215.0,0.0,41.25369502951925,59.127522170177116,0.0,24501746.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-11-01,0,0,59.127522170177116,938143.535,0.3076177974590985,0.3076177974590985,0
NV,2024,12,208632.0,378445.0,131767.0,1809059.0,0.0,-10231.0,4367.0,0.0,318.0,0.0,661993.0,3208746.0,24396.0,0.0,3208746.0,1200968.0,2018009.0,0.0,37.427954721252476,62.890892579219425,0.0,27150384.0,,140.7317046693232,3.085022308518104,1,50.0,1997.0,27.0,,2024-12-01,1,0,62.890892579219425,1056085.1949999998,0.3291270779924618,0.3291270779924618,0
NV,2025,1,216623.0,345302.0,133290.0,1861159.0,0.0,-12264.0,4791.0,0.0,463.0,0.0,756115.0,3344520.0,39041.0,0.0,3344520.0,1278539.0,2078245.0,0.0,38.22787724396924,62.138812146436564,0.0,27398162.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-01-01,1,0,62.138812146436564,1088855.085,0.32556393294104985,0.32556393294104985,0
NV,2025,2,236260.0,321640.0,150671.0,1427107.0,0.0,-11364.0,4312.0,0.0,391.0,0.0,853499.0,3017004.0,34487.0,0.0,3017003.0,1364609.0,1663758.0,0.0,45.23061461987277,55.14605056740083,0.0,21460148.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-02-01,1,0,55.14605056740083,913180.0000000001,0.3026778561373655,0.3026778561373655,0
NV,2025,3,227972.0,366371.0,220972.0,1455946.0,0.0,-13806.0,4819.0,0.0,967.0,0.0,1086490.0,3386740.0,37010.0,0.0,3386741.0,1715662.0,1684885.0,0.0,50.65819913598353,49.74944939692761,0.0,22708626.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-03-01,0,0,49.74944939692761,917674.0650000001,0.27096080420675805,0.27096080420675805,0
NV,2025,4,100779.0,320934.0,265291.0,1410016.0,0.0,-17646.0,4613.0,0.0,576.0,0.0,1332278.0,3445681.0,28840.0,0.0,3445681.0,1951956.0,1511371.0,0.0,56.64935320478013,43.862766170170715,0.0,21119134.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-04-01,0,0,43.862766170170715,754539.3049999999,0.21898118398075733,0.21898118398075733,0
NV,2025,5,191737.0,284913.0,262321.0,1841362.0,0.0,-20266.0,4503.0,0.0,860.0,0.0,1447735.0,4037954.0,24790.0,0.0,4037955.0,2024262.0,2033959.0,0.0,50.130870700639306,50.3710170123243,0.0,27636326.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-05-01,0,0,50.3710170123243,1052522.365,0.2606572794892464,0.2606572794892464,0
NV,2025,6,216992.0,301063.0,185966.0,2234056.0,0.0,-23788.0,4839.0,0.0,1100.0,0.0,1519791.0,4466622.0,26602.0,0.0,4466621.0,2038261.0,2452148.0,0.0,45.63317550336149,54.89939710577638,0.0,33794312.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-06-01,1,0,54.89939710577638,1259613.06,0.28200580707429623,0.28200580707429623,0
NV,2025,7,270306.0,295983.0,177175.0,2377535.0,0.0,-25395.0,4505.0,0.0,364.0,0.0,1573444.0,4706413.0,32496.0,0.0,4706413.0,2083603.0,2648205.0,0.0,44.271571576910056,56.26801132837258,0.0,36247868.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-07-01,1,0,56.26801132837258,1383557.275,0.29397277183281617,0.29397277183281617,0
NV,2025,8,256575.0,323803.0,158876.0,2550981.0,0.0,-25006.0,4582.0,0.0,909.0,0.0,1422753.0,4717930.0,24456.0,0.0,4717929.0,1934470.0,2808465.0,0.0,41.00252462468172,59.527496068719984,0.0,38780048.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-08-01,1,0,59.527496068719984,1447745.565,0.3068603967969844,0.3068603967969844,0
NV,2025,9,241590.0,312144.0,106530.0,2205408.0,0.0,-23553.0,4524.0,0.0,592.0,0.0,1188300.0,4054372.0,18837.0,0.0,4054372.0,1630335.0,2447590.0,0.0,40.21177632442213,60.36915211529678,0.0,33030288.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-09-01,0,0,60.36915211529678,1273463.97,0.31409647906013555,0.31409647906013555,0
NV,2025,10,237339.0,310165.0,113674.0,1827986.0,0.0,-14592.0,4304.0,0.0,517.0,0.0,1068830.0,3578937.0,30714.0,0.0,3578937.0,1527687.0,2065842.0,0.0,42.685495721215545,57.722223107028704,0.0,26982494.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-10-01,0,0,57.722223107028704,1096917.22,0.30649246410316805,0.30649246410316805,0
NV,2025,11,188842.0,334370.0,66841.0,1743291.0,0.0,-16253.0,4092.0,0.0,325.0,0.0,723093.0,3066836.0,22237.0,0.0,3066838.0,1150633.0,1932458.0,0.0,37.51854515954217,63.01141436228455,0.0,25536308.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-11-01,0,0,63.01141436228455,1004102.36,0.3274063905560059,0.3274063905560059,0
NV,2025,12,203713.0,357950.0,42959.0,1930922.0,0.0,-21172.0,4212.0,0.0,254.0,0.0,667260.0,3217224.0,31126.0,0.0,3217224.0,1103507.0,2134889.0,0.0,34.299974139195776,66.35810872976205,0.0,28359130.0,,142.77513588170845,1.4520048749403713,1,50.0,1997.0,28.0,,2025-12-01,1,0,66.35810872976205,1105980.015,0.343768421160603,0.343768421160603,0
NV,2026,1,118091.0,371695.0,38545.0,2069693.0,0.0,-15984.0,4254.0,0.0,164.0,0.0,731072.0,3341178.0,23648.0,0.0,3341178.0,1169214.0,2187948.0,0.0,34.99406496750547,65.48432917970848,0.0,31349884.0,,,,1,50.0,1997.0,29.0,,2026-01-01,1,0,65.48432917970848,1073556.44,0.3213107592591595,0.3213107592591595,0
NY,2001,1,2453303.0,0.0,2017382.0,1899517.0,3333411.0,62026.0,99897.0,6580.0,2756448.0,-60817.0,0.0,12622133.0,1516.0,52870.0,12682950.0,2171665.0,7109268.0,3333411.0,17.1227119873531,56.05374144028006,26.282615637529123,42035420.0,20.9,,,0,0.0,2004.0,0.0,,2001-01-01,1,1,56.05374144028006,6535330.199999999,0.5152847089990893,0.5152847089990893,0
NY,2001,2,2157564.0,0.0,2012504.0,1854980.0,3366715.0,58081.0,92982.0,8362.0,1916731.0,-56774.0,0.0,11459532.0,1469.0,46918.0,11516306.0,2153873.0,5929275.0,3366715.0,18.70281147444328,51.48591049942577,29.23433086963823,38660498.0,23.6,,,0,0.0,2004.0,0.0,,2001-02-01,1,1,51.48591049942577,5291018.274999999,0.4594371037900521,0.4594371037900521,0
NY,2001,3,2272347.0,0.0,2203381.0,2097034.0,3333623.0,66887.0,105798.0,9381.0,2041520.0,-65481.0,0.0,12114668.0,1657.0,48521.0,12180149.0,2359357.0,6410901.0,3333623.0,19.37051016370982,52.63401129165168,27.36931214880869,42182668.0,26.4,,,0,0.0,2004.0,0.0,,2001-03-01,0,1,52.63401129165168,5662036.175,0.46485771027924205,0.46485771027924205,0
NY,2001,4,1809388.0,0.0,2043385.0,2057134.0,3094645.0,64347.0,101525.0,9518.0,1602429.0,-88346.0,0.0,10733680.0,1722.0,37933.0,10822026.0,2184565.0,5468951.0,3094645.0,20.18628489711631,50.535371103340545,28.595800823246957,41493934.0,36.2,,,0,0.0,2004.0,0.0,,2001-04-01,0,1,50.535371103340545,4660050.475,0.4306079540928842,0.4306079540928842,0
NY,2001,5,1689967.0,0.0,2052920.0,3070837.0,2676392.0,68799.0,107442.0,9733.0,1486894.0,-82237.0,0.0,11131989.0,1641.0,49601.0,11214226.0,2211604.0,6247698.0,2676392.0,19.721414567532346,55.71225334677579,23.866043006445565,61733860.0,50.7,,,0,0.0,2004.0,0.0,,2001-05-01,0,0,55.71225334677579,4865086.15,0.4338316483010063,0.4338316483010063,0
NY,2001,6,2000843.0,0.0,1920558.0,3924879.0,3558352.0,65256.0,103857.0,10508.0,1501542.0,-98378.0,0.0,13037610.0,1918.0,48275.0,13135988.0,2074608.0,7427264.0,3558352.0,15.793315280129672,56.54134276005733,27.08857529407,79872220.0,60.9,,,0,0.0,2004.0,0.0,,2001-06-01,1,0,56.54134276005733,5615902.119999999,0.4275203448724222,0.4275203448724222,0
NY,2001,7,2235029.0,0.0,1801239.0,4361028.0,3450942.0,73075.0,114658.0,10288.0,1140497.0,-97231.0,0.0,13127806.0,1913.0,36368.0,13225037.0,1954178.0,7736554.0,3450942.0,14.776351854440936,58.49929947265932,26.094006391059626,89161866.0,65.4,,,0,0.0,2004.0,0.0,,2001-07-01,1,0,58.49929947265932,5690954.38,0.43031670762055335,0.43031670762055335,0
NY,2001,8,2361049.0,0.0,1698303.0,5451478.0,3543865.0,70719.0,112530.0,11011.0,1510731.0,-86488.0,0.0,14719546.0,2047.0,44301.0,14806034.0,1857181.0,9323258.0,3543865.0,12.543406289624892,62.96931372709261,23.93527530735104,111535034.0,67.9,,,0,0.0,2004.0,0.0,,2001-08-01,1,1,62.96931372709261,6721920.64,0.4539987305175714,0.4539987305175714,0
NY,2001,9,1530827.0,0.0,1574951.0,4193237.0,3545835.0,67633.0,106281.0,9372.0,609464.0,-95399.0,0.0,11583029.0,1629.0,39199.0,11678428.0,1722060.0,6333528.0,3545835.0,14.745648986319049,54.232710087350796,30.36226279769846,82230020.0,64.7,,,0,0.0,2004.0,0.0,,2001-09-01,0,0,54.232710087350796,4263874.1,0.3651068534223955,0.3651068534223955,0
NY,2001,10,1707743.0,0.0,1740130.0,3772388.0,3494433.0,71423.0,111413.0,9735.0,544339.0,-58073.0,0.0,11419730.0,1659.0,24540.0,11477803.0,1877742.0,6024470.0,3494433.0,16.359768502735236,52.48800663332521,30.44513832481704,73629262.0,54.8,,,0,0.0,2004.0,0.0,,2001-10-01,0,0,52.48800663332521,4200291.0200000005,0.36594904268700207,0.36594904268700207,0
NY,2001,11,1410186.0,0.0,1908810.0,2847344.0,3519961.0,68086.0,106611.0,9803.0,672510.0,-63991.0,0.0,10517985.0,1587.0,37078.0,10581976.0,2054086.0,4930040.0,3519961.0,19.41117613572361,46.58903025295087,33.26374015590282,55880466.0,46.6,,,0,0.0,2004.0,0.0,,2001-11-01,0,0,46.58903025295087,3584122.06,0.33870064154369656,0.33870064154369656,0
NY,2001,12,1803676.0,0.0,2110391.0,3167357.0,3476811.0,72970.0,114853.0,10246.0,728988.0,-77305.0,0.0,11446848.0,1781.0,37080.0,11524153.0,2264105.0,5700021.0,3476811.0,19.646606566226602,49.46151790938561,30.169774733119215,61549964.0,38.2,,,0,0.0,2004.0,0.0,,2001-12-01,1,1,49.46151790938561,4228618.395,0.3669352875651685,0.3669352875651685,0
NY,2002,1,1912183.0,0.0,2051382.0,2815867.0,3767912.0,62918.0,103852.0,0.0,855588.0,-65803.0,0.0,11538292.0,4735.0,29657.0,11604094.0,2189626.0,5583638.0,3767912.0,18.86942660064629,48.117828069989784,32.47054013867864,54231606.0,31.2,,,0,0.0,2004.0,0.0,,2002-01-01,1,1,48.117828069989784,4324504.75,0.37267060659798174,0.37267060659798174,0
NY,2002,2,1555925.0,0.0,2046620.0,2559826.0,3380273.0,56970.0,93520.0,0.0,532392.0,-58014.0,0.0,10199392.0,4814.0,27066.0,10257406.0,2172020.0,4648143.0,3380273.0,21.175139211609643,45.3149948437256,32.95446236602119,49065772.0,29.1,,,0,0.0,2004.0,0.0,,2002-02-01,1,1,45.3149948437256,3466574.685,0.3379582211136032,0.3379582211136032,0
NY,2002,3,1723744.0,0.0,2392412.0,2625640.0,3100888.0,63164.0,103004.0,0.0,747278.0,-78844.0,0.0,10714734.0,4937.0,32511.0,10793578.0,2532864.0,5096662.0,3100888.0,23.46639826015062,47.21939286490541,28.729009045934532,51424752.0,31.2,,,0,0.0,2004.0,0.0,,2002-03-01,0,1,47.21939286490541,3912491.8299999996,0.3624833053506446,0.3624833053506446,0
NY,2002,4,1612468.0,0.0,2220873.0,2513173.0,2880530.0,67878.0,107875.0,0.0,751468.0,-73500.0,0.0,10114004.0,5159.0,28080.0,10187504.0,2361987.0,4877109.0,2880530.0,23.185139362890066,47.87344377975214,28.275130002402943,51500156.0,39.6,,,0,0.0,2004.0,0.0,,2002-04-01,0,1,47.87344377975214,3741708.955,0.36728417039149136,0.36728417039149136,0
NY,2002,5,1590958.0,0.0,2368759.0,2451153.0,3669275.0,74696.0,117655.0,0.0,919966.0,-77837.0,0.0,11130708.0,4929.0,11154.0,11208545.0,2502497.0,4962077.0,3669275.0,22.32668914653954,44.27048292173516,32.73640780315375,51235678.0,48.6,,,0,0.0,2004.0,0.0,,2002-05-01,0,0,44.27048292173516,3868956.575,0.345179198102876,0.345179198102876,0
NY,2002,6,1901407.0,0.0,2258285.0,3486622.0,3542017.0,70733.0,113381.0,0.0,1016386.0,-97566.0,0.0,12338506.0,5818.0,41422.0,12436071.0,2418906.0,6404415.0,3542017.0,19.450725233074014,51.498700835657814,28.48180104471903,71988871.0,57.8,,,0,0.0,2004.0,0.0,,2002-06-01,1,0,51.498700835657814,4788932.905,0.3850840755894688,0.3850840755894688,0
NY,2002,7,1999986.0,0.0,2040960.0,4843233.0,3674995.0,73356.0,119111.0,0.0,1406589.0,-90937.0,0.0,14115944.0,5875.0,42777.0,14206882.0,2208723.0,8249808.0,3674995.0,15.546852574688803,58.069096371744344,25.867709747993967,101793201.0,67.2,,,0,0.0,2004.0,0.0,,2002-07-01,1,0,58.069096371744344,5931672.69,0.41752107816479367,0.41752107816479367,0
NY,2002,8,2264260.0,0.0,1848605.0,4996652.0,3636022.0,68974.0,113936.0,0.0,1303259.0,-101091.0,0.0,14179013.0,6214.0,42182.0,14280104.0,2010937.0,8564171.0,3636022.0,14.082089318117012,59.97274949818293,25.462153496921314,104486096.0,69.5,,,0,0.0,2004.0,0.0,,2002-08-01,1,1,59.97274949818293,6186097.3950000005,0.4331969427533581,0.4331969427533581,0
NY,2002,9,2179326.0,0.0,1726600.0,3957284.0,3498792.0,70523.0,113169.0,0.0,641098.0,-82486.0,0.0,12146899.0,5193.0,37400.0,12229385.0,1882362.0,6777708.0,3498792.0,15.392123152554277,55.42149503020798,28.609713407501687,79695784.0,66.0,,,0,0.0,2004.0,0.0,,2002-09-01,0,0,55.42149503020798,4913282.08,0.40176035671458543,0.40176035671458543,0
NY,2002,10,2180714.0,0.0,1798460.0,3203694.0,2997497.0,67081.0,107258.0,0.0,698534.0,-70546.0,0.0,11030288.0,4982.0,42615.0,11100835.0,1953315.0,6082942.0,2997497.0,17.596108761187786,54.79715715079091,27.00244621237952,64400843.0,54.6,,,0,0.0,2004.0,0.0,,2002-10-01,0,0,54.79715715079091,4633115.59,0.41736640441912704,0.41736640441912704,0
NY,2002,11,2100519.0,0.0,2112680.0,2528158.0,2368373.0,69824.0,109264.0,0.0,1148194.0,-57492.0,0.0,10420107.0,4791.0,35796.0,10477599.0,2262531.0,5776871.0,2368373.0,21.59398350709929,55.13544658466124,22.604157689180507,49975613.0,41.1,,,0,0.0,2004.0,0.0,,2002-11-01,0,0,55.13544658466124,4715217.1850000005,0.4500284067943429,0.4500284067943429,0
NY,2002,12,2217622.0,0.0,2182258.0,2469888.0,3100917.0,69328.0,111799.0,0.0,1513359.0,-67108.0,0.0,11663799.0,24177.0,41559.0,11730907.0,2359793.0,6200869.0,3100917.0,20.11603194876577,52.859246092395075,26.433736112646706,48167101.0,30.4,,,0,0.0,2004.0,0.0,,2002-12-01,1,1,52.859246092395075,5208174.904999999,0.443970351567871,0.443970351567871,0
NY,2003,1,2250768.0,0.0,1998104.0,2181050.0,3725661.0,68453.0,106401.0,0.0,1816518.0,-67729.0,0.0,12116825.0,3431.0,34169.0,12184555.0,2142105.0,6248336.0,3725661.0,17.580494322525524,51.280789491286306,30.576914790897163,43178653.0,19.7,,,0,0.0,2004.0,0.0,,2003-01-01,1,1,51.280789491286306,5436575.74,0.44618582623657577,0.44618582623657577,0
NY,2003,2,2114362.0,0.0,1712141.0,1915113.0,3228519.0,57921.0,91431.0,0.0,1855999.0,-65816.0,0.0,10944295.0,3274.0,31351.0,11010111.0,1838197.0,5885474.0,3228519.0,16.695535585426885,53.455174066819126,29.32321935718904,40373804.0,16.4,,,0,0.0,2004.0,0.0,,2003-02-01,1,1,53.455174066819126,5205528.9799999995,0.4727953224086478,0.4727953224086478,0
NY,2003,3,2012329.0,0.0,2040059.0,2164956.0,3228434.0,70273.0,107433.0,0.0,1667572.0,-72521.0,0.0,11245487.0,3810.0,23142.0,11318008.0,2174444.0,5844857.0,3228434.0,19.212250070860527,51.64209991722926,28.52475453277644,44894977.0,25.0,,,0,0.0,2004.0,0.0,,2003-03-01,0,1,51.64209991722926,5004765.995,0.442194951178688,0.442194951178688,0
NY,2003,4,1747039.0,0.0,1861155.0,2056410.0,2494696.0,64981.0,99090.0,0.0,1850691.0,-59834.0,0.0,10151233.0,3025.0,33981.0,10211068.0,1997251.0,5654140.0,2494696.0,19.55966799946881,55.37266033288585,24.43129357281726,43845722.0,36.5,,,0,0.0,2004.0,0.0,,2003-04-01,0,1,55.37266033288585,4854600.95,0.4754253864532094,0.4754253864532094,0
NY,2003,5,1539418.0,0.0,2124909.0,1840101.0,3684798.0,75193.0,112309.0,0.0,947631.0,-91879.0,0.0,10268821.0,2758.0,33583.0,10360700.0,2273559.0,4327150.0,3684798.0,21.94406748578764,41.765035181020586,35.565145212196086,39035835.0,47.6,,,0,0.0,2004.0,0.0,,2003-05-01,0,0,41.765035181020586,3562924.04,0.3438883511731833,0.3438883511731833,0
NY,2003,6,1834890.0,0.0,2064689.0,2291679.0,3487024.0,73176.0,110151.0,0.0,1595818.0,-101799.0,0.0,11383956.0,2656.0,25672.0,11485755.0,2203168.0,5722387.0,3487024.0,19.181742950289294,49.82160075676349,30.359554073720012,50189291.0,58.2,,,0,0.0,2004.0,0.0,,2003-06-01,1,0,49.82160075676349,4788162.465,0.4168783388640973,0.4168783388640973,0
NY,2003,7,2211692.0,0.0,1944918.0,3484658.0,3504716.0,72727.0,111967.0,0.0,1913205.0,-68577.0,0.0,13221829.0,3124.0,43401.0,13290408.0,2103410.0,7609555.0,3504716.0,15.826526920768721,57.25599244206799,26.370266435763295,74638788.0,65.4,,,0,0.0,2004.0,0.0,,2003-07-01,1,0,57.25599244206799,6089119.295,0.45815894402940827,0.45815894402940827,0
NY,2003,8,2072249.0,0.0,2078202.0,3931793.0,2992658.0,70257.0,109544.0,0.0,2212104.0,-72282.0,0.0,13437338.0,2884.0,39929.0,13509620.0,2230559.0,8216146.0,2992658.0,16.51089371869823,60.81700299490289,22.152051649121145,85063551.0,68.6,,,0,0.0,2004.0,0.0,,2003-08-01,1,1,60.81700299490289,6455414.21,0.4778383263185789,0.4778383263185789,0
NY,2003,9,1929822.0,0.0,1794484.0,2922337.0,3387316.0,68803.0,104377.0,0.0,1163519.0,-78444.0,0.0,11328032.0,3056.0,32763.0,11406477.0,1934680.0,6015678.0,3387316.0,16.96124053027065,52.739141103778145,29.696425986744195,61704069.0,64.8,,,0,0.0,2004.0,0.0,,2003-09-01,0,0,52.739141103778145,4720562.6,0.4138493068455755,0.4138493068455755,0
